firstname,commonname,surname,eyebrowcode,skintypecode,haircolorcode,facialhairtypecode,managerid,accessorycode4,hairtypecode,lipcolor,skinsurfacepack,accessorycode3,accessorycolourcode1,headtypecode,height,seasonaloutfitid,birthdate,skinmakeup,weight,hashighqualityhead,eyedetail,gender,headassetid,ethnicity,faceposerpreset,teamid,eyecolorcode,personalityid,accessorycolourcode3,accessorycode1,headclasscode,nationality,sideburnscode,accessorycolourcode4,headvariation,skintonecode,outfitid,skincomplexion,accessorycode2,hairstylecode,bodytypecode,managerjointeamdate,accessorycolourcode2,facialhaircolorcode
,,,2120101,0,24,0,249070,0,72,0,232001,0,0,2016,180,5544,145139,0,75,0,0,0,26539,2,0,111144,1,0,0,0,0,95,0,0,0,2,5584,1,0,0,82,158436,0,8
,,,2150301,0,9,243,249423,0,92,0,232001,0,0,2009,190,5527,145139,0,75,0,2,0,26540,2,3,111235,1,0,0,0,0,21,0,0,0,2,5712,2,0,0,86,155201,0,8
Sabrina,,Wittmann,60301,0,3,0,72196,0,500,0,133001,0,0,9531,168,5704,149297,0,75,0,2,1,72196,2,0,111239,8,0,0,0,1,21,0,0,0,2,5704,1,0,0,88,161273,0,0
,,,2150301,0,5,251,72346,0,126,0,232001,0,0,1521,189,5511,145139,0,75,0,2,0,26543,2,0,111273,7,0,0,0,0,18,0,0,0,2,5520,2,0,0,85,161306,0,5
,,,1170502,0,22,287,73139,0,144,0,253101,0,0,2505,175,5532,145139,0,75,0,2,0,26540,3,3,111276,1,0,0,0,0,38,0,0,0,3,5718,3,0,0,81,161055,0,0
,,,2150301,0,9,0,250042,0,182,0,251101,0,0,4006,182,5555,145139,0,75,0,2,0,26537,4,0,111325,1,1,0,0,0,60,0,0,0,4,5523,4,0,0,82,161316,0,0
,,,60201,0,1,259,279792,0,77,0,232001,0,0,34,173,5527,145139,0,75,0,2,0,26540,2,3,111326,1,0,0,0,0,60,0,0,0,2,5522,2,0,0,88,161151,0,0
,,,2150301,0,9,259,272897,0,37,0,253101,0,0,40,170,5511,145139,0,75,0,2,0,26540,1,3,111327,1,0,0,0,0,45,0,0,0,1,5725,1,0,0,87,160752,0,9
,,,60201,0,6,0,272856,0,92,0,232001,0,0,1515,183,5553,145139,0,75,0,2,0,26540,2,3,111328,1,0,0,0,0,52,0,0,0,2,5522,2,0,0,82,161332,0,0
,,,30301,0,0,0,63024,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,111329,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
Hakan,,Keleş,1170502,0,23,287,249520,0,117,0,253101,0,0,3516,175,5509,142165,0,75,0,2,0,249520,1,0,111339,3,1,0,0,1,48,0,0,0,1,5520,1,0,0,83,161085,0,0
,,,60201,0,0,0,278952,0,698,0,244101,0,0,1006,185,5541,145139,0,75,0,2,0,26545,6,2,111380,9,0,0,0,0,34,0,0,0,6,5566,6,0,0,85,161333,0,0
Carl,,Veart,2150101,6,9,287,256922,0,189,0,253101,0,0,1537,182,5507,141568,0,75,0,2,0,256922,1,0,111393,4,0,0,0,1,195,0,0,0,1,5523,1,0,0,82,159942,0,23
Ruben,,Zadkovich,1130101,6,6,255,268274,0,0,0,242102,0,0,2508,180,5508,147414,0,75,0,2,0,268274,4,0,111395,8,1,0,0,1,195,0,0,0,4,5566,4,0,0,81,161263,0,3
Mark,,Jackson,60201,0,9,251,272778,0,693,0,242101,0,0,4006,183,5527,144257,0,75,0,2,0,272778,2,0,111396,2,1,0,0,1,14,0,0,0,2,5520,2,0,0,82,161055,0,23
Patrick,,Kisnorbo,1140000,0,3,287,258665,0,25,0,241101,0,0,4502,188,5510,145528,0,75,0,2,0,258665,6,0,111397,3,1,0,0,1,195,0,0,0,6,5566,7,0,0,84,161333,0,3
Rob,,Stanton,2190000,0,23,0,276248,0,85,0,243101,0,0,58,180,5511,142263,0,75,0,2,0,276248,4,0,111398,9,0,0,0,1,195,0,0,0,4,5713,4,0,0,83,160962,0,21
David,,Zdrilic,60201,0,9,255,74219,0,65,0,234101,0,0,33,182,5510,142991,0,75,0,2,0,74219,1,0,111399,4,0,0,0,1,195,0,0,0,1,5715,1,0,0,82,161333,0,23
Ufuk,,Talay,2150101,0,9,245,250843,0,175,0,252102,0,0,27,178,5509,143704,0,75,0,2,0,250843,1,0,111400,2,1,0,0,1,195,0,0,0,1,5524,2,0,0,83,161097,0,8
Davide,,Possanzini,1130103,0,27,259,274114,0,0,0,242101,0,0,40,181,5511,143658,0,75,0,2,0,274114,2,0,111433,3,0,0,0,1,27,0,0,0,2,5525,2,0,0,82,160982,0,5
Giovanni,,Stroppa,2310000,0,5,255,104061,0,103,0,252102,0,0,4006,180,5510,140720,0,80,0,2,0,104061,2,0,111434,3,0,0,0,1,27,0,0,0,2,5567,1,0,0,83,161466,0,22
Otto,,Addo,2190101,0,21,244,269910,0,0,0,234102,0,0,1004,189,5526,143413,0,75,0,2,0,269910,9,0,111462,9,1,0,0,1,117,0,0,0,9,5523,8,0,0,85,161225,0,21
,,,60201,0,24,0,274054,0,72,0,253101,0,0,52,178,5506,145139,0,75,0,2,0,26539,2,0,111473,1,0,0,0,0,198,0,0,0,2,5708,2,0,0,82,160967,0,24
Bartolomé,Tintín Márquez,Márquez López,2190401,0,23,287,249044,0,0,0,252102,0,0,3510,176,5527,138512,0,75,0,6,0,249044,4,0,111527,3,0,0,0,1,45,0,0,0,4,5521,4,0,0,83,161125,0,23
,,,30301,0,0,0,63025,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,111592,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
Fredrik,,Holmberg,60201,0,2,0,70131,0,234,0,242101,0,0,3,180,5509,145021,0,75,0,2,0,70131,2,0,111594,2,0,0,0,1,46,0,0,0,2,5520,3,0,0,82,160360,0,2
,,,30301,0,0,0,63026,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,111596,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
Óscar,Óscar Bruzón,Bruzón Barreras,2150201,0,23,252,75482,0,1093,0,252102,0,0,2003,178,5717,144133,0,75,0,3,0,75482,4,0,111629,9,1,0,0,1,45,0,0,0,4,5505,4,0,0,82,161432,0,23
Andrey,,Chernysov,2150000,0,9,251,73272,0,179,0,242101,0,0,2019,190,5510,140703,0,75,0,2,0,73272,2,0,111633,3,1,0,0,1,40,0,0,0,2,5566,2,0,0,86,161333,0,23
,,,2010101,0,9,0,249699,0,65,0,232001,0,0,68,165,5511,145139,0,75,0,0,0,26541,3,3,111651,6,0,0,0,0,14,0,0,0,3,5520,1,0,0,88,161059,0,0
Leandro,,Greco,60201,0,3,47,271334,0,1065,0,232101,0,0,606,184,5511,147471,0,75,0,2,0,271334,4,0,111657,6,0,0,0,1,27,0,0,0,4,5510,4,0,0,82,161447,0,3
,,,60201,0,24,259,272652,0,103,0,253101,0,1,3516,178,5527,145139,0,75,0,2,0,26540,2,3,111659,1,0,0,300,0,18,0,0,0,2,5729,2,0,0,82,160752,0,8
Vitor Manuel,Vitor Pereira,Lopes Pereira,2120000,0,23,45,250665,0,65,0,244101,0,0,1506,175,5511,140904,0,75,0,2,0,250665,4,0,111674,3,1,0,0,1,38,0,0,0,4,5569,4,0,0,82,161185,0,23
Hernán,,Crespo,1140102,0,9,0,262336,0,65,0,242201,0,0,1508,184,5500,143439,0,75,0,2,0,262336,4,0,111701,9,1,0,0,1,52,0,0,0,4,5500,4,0,0,82,161103,0,0
Olof,,Mellberg,2150101,0,6,40,253159,0,69,0,252102,0,0,57,187,5511,144230,0,75,0,2,0,253159,4,0,111705,1,0,0,0,1,46,0,0,0,4,5729,4,0,0,85,160759,0,6
Daniel,,Oldrá,60201,0,8,28,275302,0,0,0,250101,0,0,1502,183,5511,140405,0,75,0,2,0,275302,2,0,111706,2,0,0,0,1,52,0,0,0,2,5566,2,0,0,82,160886,0,8
Facundo,,Sava,1130102,1,6,0,122377,0,686,0,242201,0,0,2501,189,5534,142954,0,83,0,2,0,122377,4,0,111708,3,0,0,0,1,52,0,0,0,4,5522,4,0,0,85,161213,0,6
Pablo,,de Muner,2150000,0,3,251,277949,0,150,0,243101,0,0,4022,182,5510,145549,0,75,0,2,0,277949,2,0,111710,2,0,0,0,1,52,0,0,0,2,5508,2,0,0,83,161390,0,0
Frank,,Kudelka,1130101,7,9,287,249422,0,636,0,252102,0,0,1520,176,5551,138272,0,75,0,1,0,249422,3,0,111711,4,0,0,0,1,52,0,0,0,3,5505,1,0,0,82,161217,0,23
Sebastián,,Dominguez,60201,0,0,287,73293,0,105,0,242101,0,0,1506,184,5551,145290,0,75,0,2,0,73293,5,0,111715,10,1,0,0,1,52,0,0,0,5,5715,5,0,0,83,161246,0,23
Cristian,Kily González,González,2090101,0,23,245,257049,0,65,0,253101,0,0,1526,176,5722,143101,0,75,0,2,0,257049,4,0,111716,3,1,0,0,1,52,0,0,0,4,5713,4,0,0,81,160962,0,22
,,,70000,0,21,238,269941,0,0,0,232001,0,0,36,194,5552,145139,0,75,0,2,0,26538,4,0,111722,2,0,0,0,0,56,0,0,0,4,5566,4,0,0,85,160599,0,21
,,,1360101,0,21,0,249829,0,65,0,252102,0,0,548,175,5707,145139,0,75,0,0,0,26546,4,0,111724,9,0,0,0,0,167,0,0,0,4,5568,2,0,0,82,160921,0,21
Giancarlo,,Italiano,2290101,0,23,16,277539,0,220,0,243101,0,0,2017,183,5527,146206,0,75,0,2,0,277539,4,0,111766,9,0,0,0,1,195,0,0,0,4,5524,3,0,0,83,160893,0,23
,,,40101,0,3,251,249784,0,122,0,244101,0,0,3513,185,5555,145139,0,75,0,2,0,26538,3,0,111768,2,0,0,0,0,38,0,0,0,3,5523,4,0,0,85,160951,0,3
,,,60201,0,0,0,249114,0,127,0,232001,0,0,559,177,5509,145139,0,75,0,2,0,26546,4,0,111769,9,0,0,0,0,155,0,0,0,4,5520,4,0,0,82,159968,0,3
,,,2150301,0,0,0,263753,0,152,0,232001,0,0,556,180,5520,145139,0,75,0,2,0,26546,4,0,111774,9,0,0,0,0,155,0,0,0,4,5526,4,0,0,83,160140,0,3
,,,2320101,0,0,0,136703,0,158,0,232001,0,0,560,177,5548,145139,0,69,0,0,0,26546,4,0,111779,9,0,0,0,0,167,0,0,0,4,5514,2,0,0,82,161157,0,0
Alessandro,,Nesta,1360000,0,0,287,262191,0,35,0,242101,0,0,1542,187,5510,143697,0,75,0,2,0,262191,4,0,111811,9,0,0,0,1,27,0,0,0,4,5565,4,0,0,84,161333,0,0
,,,60201,0,0,287,254812,0,114,0,253101,0,0,2501,184,5558,145139,0,75,0,2,0,26540,2,3,111817,1,0,0,0,0,18,0,0,0,2,5506,2,0,0,82,160967,0,0
Dietmar,,Kühbauer,2320301,0,24,255,50182,0,118,0,242101,0,0,1521,173,5510,141886,0,73,0,2,0,50182,2,0,111822,3,1,0,0,1,4,0,0,0,2,5728,2,0,0,88,160543,0,9
,,,60201,0,0,246,75395,0,85,0,232001,0,0,1520,178,5500,145139,0,75,0,2,0,26540,1,3,111928,1,0,0,0,0,95,0,0,0,1,5523,1,0,0,82,161326,0,0
Fabio,,Grosso,60201,0,22,289,249357,0,21,0,233101,0,0,3501,190,5527,144316,0,75,0,1,0,249357,4,0,111974,4,0,0,0,1,27,0,0,0,4,5717,4,0,0,85,161333,0,22
Alessandro,,Dal Canto,60201,0,8,243,75384,0,277,0,241101,0,0,1526,178,5532,143322,0,75,0,6,0,75384,4,0,111993,3,0,0,0,1,27,0,0,0,4,5525,4,0,0,82,161438,0,9
Anders,,Torstensson,2310101,0,5,45,263992,0,175,0,242201,0,0,3509,182,5511,149364,0,75,0,2,0,263992,2,0,112072,2,0,0,0,1,46,0,0,0,2,5729,3,0,0,83,160738,0,9
Steven,,Gerrard,1140401,0,6,255,262054,0,165,0,231102,0,0,1505,183,5509,145230,0,75,1,2,0,13743,2,4,112096,8,0,0,0,0,14,0,0,2,2,5567,1,0,0,2,160969,0,3
Jong Hwan,Yoon Jong Hwan,Yoon,2090101,0,0,287,136606,0,57,0,241101,0,0,560,173,5707,142570,0,63,0,1,0,136606,3,0,112115,3,0,0,0,1,167,0,0,0,3,5713,5,0,0,87,161300,0,0
Guido,,Pagliuca,2150000,0,0,251,72980,0,310,0,242102,0,0,4021,183,5520,143666,0,75,0,3,0,72980,4,0,112124,9,0,0,0,1,27,0,0,0,4,5521,4,0,0,82,160967,0,22
Ferran,,Sibila,60201,0,6,16,74633,0,160,0,133001,0,0,4004,180,5509,148196,0,75,0,1,0,74633,2,0,112126,3,0,0,0,1,45,0,0,0,2,5707,2,0,0,82,161386,0,6
,,,2190101,0,16,0,45846,0,161,0,232001,0,1,3513,193,5521,145139,0,92,0,0,0,26539,1,0,112134,1,0,0,300,0,95,0,0,0,1,5569,1,0,0,85,157659,0,15
Stefano,,Pioli,60101,0,24,30,250527,0,0,0,253101,0,0,2014,183,5511,139894,0,75,0,2,0,250527,3,0,112139,9,1,0,0,1,27,0,0,0,3,5566,4,0,0,82,161412,0,8
,,,2150301,0,9,0,249715,0,116,0,253101,0,0,30,180,5557,145139,0,75,0,2,0,26537,2,0,112163,1,0,0,0,0,45,0,0,0,2,5500,2,0,0,82,160056,0,3
Massimiliano,,Alvini,2320401,0,24,0,268695,0,665,0,243101,0,0,4024,177,5527,141537,0,75,0,2,0,268695,1,0,112168,8,1,0,0,1,27,0,0,0,1,5566,1,0,0,83,161333,0,0
,,,60201,0,24,30,50999,0,655,0,233101,0,0,1528,187,5527,145139,0,83,0,0,0,26540,3,3,112172,1,1,0,0,0,21,0,0,0,3,5522,4,0,0,84,160671,0,8
Kalle,,Karlsson,2150301,0,0,253,279674,0,235,0,234102,0,0,3504,178,5509,145772,0,75,0,6,0,279674,6,0,112180,9,0,0,0,1,46,0,0,0,6,5566,7,0,0,82,160269,0,0
Christian,,Michelsen,1140401,0,5,251,21441,0,221,0,232201,0,0,37,180,5527,143692,0,72,0,2,0,21441,3,0,112199,2,0,0,0,1,36,0,0,0,3,5506,4,0,0,82,157535,0,5
,,,2150301,0,5,289,257838,0,105,0,253101,0,0,3500,185,5511,145139,0,75,0,2,0,26540,2,3,112222,1,0,0,0,0,14,0,0,0,2,5522,2,0,0,85,155812,0,5
Aurelio,,Vidmar,1360101,0,23,259,279003,0,632,0,252001,0,0,2501,180,5510,140365,0,75,0,2,0,279003,4,0,112224,4,0,0,0,1,195,0,0,0,4,5713,4,0,0,81,161090,0,22
,,,70000,0,23,0,73519,0,662,0,232001,0,0,2506,185,5707,145139,0,75,0,2,0,26541,3,3,112254,6,0,0,0,0,38,0,0,0,3,5707,3,0,0,85,161348,0,21
Jung Hyo,Lee Jung Hyo,Lee,40101,0,0,0,266879,0,152,0,242201,0,0,509,170,5530,143457,0,75,0,2,0,266879,4,0,112258,9,1,0,0,1,167,0,0,0,4,5508,4,0,0,88,160421,0,3
,,,60201,0,0,287,265406,0,176,0,232001,0,0,3516,185,5529,145139,0,75,0,2,0,26541,2,3,112259,6,1,0,0,0,14,0,0,0,2,5717,2,0,0,85,160556,0,0
,,,2150301,0,9,253,279752,0,0,0,253101,0,0,1554,185,5509,145139,0,75,0,2,0,26538,2,0,112260,2,0,0,0,0,42,0,0,0,2,5510,2,0,0,85,161150,0,23
,,,30301,0,0,0,63027,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,112264,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
Matthias,,Jaissle,2090101,0,19,254,263026,0,199,0,232201,0,0,1526,186,5557,148097,0,75,0,2,0,263026,2,0,112387,2,1,0,0,1,21,0,0,0,2,5505,1,0,0,85,160994,0,6
Jens,,Gustafsson,2290101,6,5,287,249657,0,65,0,232201,0,0,2016,182,5548,144637,0,75,0,3,0,249657,1,0,112390,2,0,0,0,1,46,0,0,0,1,5522,4,0,0,82,161385,0,5
José Miguel,Míchel,González Martín,40102,0,9,0,241376,0,102,0,243101,0,0,22,183,5529,138952,0,79,1,2,0,241376,3,0,112391,4,0,0,0,0,45,0,0,0,6,5512,5,0,0,82,161085,0,22
Odair,Odair Hellmann,Hellmann,1150000,0,24,259,250191,0,118,0,242101,0,1,3510,179,5526,144006,0,75,0,2,0,250191,3,0,112392,5,1,0,300,1,54,0,0,0,3,5569,1,0,0,82,161346,0,8
Rodolfo,,Arruabarrena,2080000,0,20,287,250414,0,150,0,242101,0,0,2517,176,5580,143454,0,75,0,2,0,250414,4,0,112393,4,0,0,0,1,52,0,0,0,4,5523,4,0,0,81,161339,0,20
Josef,,Zinnbauer,2290401,0,23,243,249692,0,65,0,244101,0,1,2012,181,5535,141548,0,75,0,2,0,249692,4,0,112408,9,0,0,300,1,21,0,0,0,4,5505,4,0,0,81,161356,0,9
Alen,,Stajcic,2310101,0,5,287,248937,0,72,0,232001,0,0,1535,180,5509,142829,0,75,0,2,0,248937,3,0,112427,3,0,0,0,1,195,0,0,0,3,5523,3,0,0,82,161333,0,3
,,,30301,0,0,0,63028,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,112428,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,30301,0,0,0,63029,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,112472,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
Antonio,,Calabro,60000,0,21,45,249007,0,0,0,242101,0,0,2508,176,5503,143841,0,75,0,2,0,249007,4,0,112493,9,1,0,0,1,27,0,0,0,4,5503,2,0,0,82,161167,0,22
Marco,,Zaffaroni,2150301,0,8,0,263246,0,182,0,253101,0,0,3516,193,5511,141082,0,75,0,2,0,263246,3,0,112494,2,0,0,0,1,27,0,0,0,3,5552,3,0,0,84,161081,0,9
Vasco César,Vasco Seabra,Freire de Seabra,2010000,0,5,287,250641,0,78,0,240201,0,0,8,186,5557,146433,0,75,0,2,0,250641,1,0,112513,1,0,0,0,1,38,0,0,0,1,5520,1,0,0,85,161053,0,6
,,,30301,0,0,0,63030,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,112535,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,2190101,0,9,259,1279,0,0,0,242101,0,0,2504,180,5547,145139,0,73,0,0,0,26538,2,0,112540,2,1,0,0,0,195,0,0,0,2,5517,5,0,0,82,161136,0,22
Eun Jung,Kim Eun Jung,Kim,60201,0,0,0,279698,0,183,0,231102,0,0,518,184,5562,144812,0,75,0,2,0,279698,4,0,112558,9,0,0,0,1,167,0,0,0,4,5526,4,0,0,82,161139,0,0
,,,30301,0,0,0,63031,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,112584,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,2150000,0,3,287,250214,0,72,0,232001,0,0,2508,173,5555,145139,0,75,0,0,0,26544,4,0,112606,9,0,0,0,0,56,0,0,0,4,5520,3,0,0,88,159662,0,0
,,,60201,0,0,287,249296,0,0,0,253101,0,0,1505,180,5521,145139,0,75,0,2,0,26538,2,0,112615,2,0,0,0,0,60,0,0,0,2,5569,2,0,0,81,160734,0,0
,,,60201,0,0,0,249384,0,69,0,244101,0,0,1,183,5511,145139,0,75,0,2,0,26540,5,3,112667,1,0,0,0,0,56,0,0,0,5,5505,5,0,0,82,161375,0,0
Alexander,,Medina,2150000,0,3,246,251008,0,1069,0,232101,0,0,57,178,5535,144569,0,75,0,2,0,251008,2,0,112670,2,0,0,0,1,60,0,0,0,2,5508,2,0,0,82,161395,0,22
,,,60201,0,23,0,279778,0,655,0,232001,0,0,2014,180,5716,145139,0,75,0,2,0,26540,4,3,112671,1,0,0,0,0,52,0,0,0,4,5716,4,0,0,81,161047,0,24
Álvaro Adriano,Álvaro Pacheco,Teixeira Pacheco,2320101,0,24,42,262409,0,310,0,252001,0,0,1502,180,5511,141968,0,75,0,2,0,262409,4,0,112675,6,1,0,0,1,38,0,0,0,4,5522,3,0,0,82,161354,0,24
Favio,,Orsi,60201,0,23,259,249365,0,0,0,232001,0,0,4001,179,5529,142937,0,75,0,2,0,249365,2,0,112689,3,0,0,0,1,52,0,0,0,2,5566,2,0,0,82,160969,0,9
,,,30301,0,0,0,63032,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,112705,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
Martín,,Funes,60201,6,9,259,265540,0,92,0,253101,0,0,1553,178,5506,144350,0,75,0,2,0,265540,3,0,112713,3,0,0,0,1,52,0,0,0,3,5715,1,0,0,82,161444,0,9
,,,30301,0,0,0,63033,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,112716,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,1170502,0,9,251,72460,0,321,0,253101,0,0,4021,185,5722,145139,0,75,0,2,0,26538,2,0,112764,2,0,0,0,0,14,0,0,0,2,5715,2,0,0,86,160143,0,8
Armando,Evangelista,Macedo Freitas,1140401,0,9,287,249022,0,190,0,242201,0,0,2508,181,5555,142830,0,75,0,2,0,249022,4,0,112809,9,0,0,0,1,38,0,0,0,4,5551,4,0,0,82,161230,0,22
,,,60201,0,21,246,70538,0,43,0,232001,0,0,4001,178,5540,145139,0,75,0,2,0,26538,2,0,112828,2,1,0,0,0,14,0,0,0,2,5551,2,0,0,82,160734,0,21
,,,2210101,0,3,243,254097,0,122,0,232001,0,0,29,175,5557,145139,0,75,0,0,0,26541,4,3,112853,6,0,0,0,0,61,0,0,0,4,5508,6,0,0,83,161233,0,0
Giorgos,,Donis,2150101,6,23,287,249481,0,150,0,250101,0,0,2003,175,5511,141357,0,75,0,2,0,249481,4,0,112883,9,1,0,0,1,22,0,0,0,4,5567,2,0,0,82,161345,0,23
,,,60201,0,3,289,264047,0,43,0,232001,0,0,1520,191,5545,145139,0,75,0,2,0,26538,2,0,112885,2,1,0,0,0,95,0,0,0,2,5506,2,0,0,85,161305,0,3
,,,1140101,0,9,0,249463,0,78,0,232001,0,0,12,175,5511,145139,0,75,0,0,0,26542,4,0,112893,3,0,0,0,0,52,0,0,0,4,5510,1,0,0,83,160967,0,3
,,,60201,0,23,266,271804,0,220,0,232001,0,0,57,178,5529,145139,0,75,0,2,0,26541,3,3,112908,6,0,0,0,0,52,0,0,0,3,5534,3,0,0,82,160669,0,23
,,,60201,0,0,0,260096,0,690,0,244101,0,0,2515,173,5718,145139,0,75,0,2,0,26540,5,3,112914,1,0,0,0,0,61,0,0,0,5,5522,5,0,0,88,159325,0,0
Omar,,De Felippe,60401,0,8,289,250206,0,176,0,250202,0,0,2516,181,5510,138598,0,75,0,2,0,250206,4,0,112965,3,0,0,0,1,52,0,0,0,4,5525,4,0,0,82,161364,0,8
,,,2150301,0,23,287,72000,0,297,0,232001,0,0,601,180,5511,145139,0,75,0,2,0,26544,2,0,112979,9,0,0,0,0,51,0,0,0,2,5526,2,0,0,82,161155,0,23
,,,60201,0,0,0,250695,0,145,0,251101,0,0,561,182,5506,145139,0,75,0,2,0,26546,4,0,112985,9,0,0,0,0,155,0,0,0,4,5566,4,0,0,82,161348,0,0
,,,70000,0,6,0,266232,0,37,0,232001,0,0,1520,168,5555,145139,0,75,0,2,0,26541,3,3,112996,6,0,0,0,0,95,0,0,0,3,5569,3,0,0,87,160423,0,0
Sarina,,Wiegman,70102,0,2,0,250462,0,616,5,141001,0,0,7005,168,5558,141361,2,75,1,2,1,250462,4,0,113002,1,0,0,0,0,34,0,0,0,4,5700,4,0,0,88,161349,0,1
,,,60201,0,20,0,74708,0,139,0,232001,0,0,1,175,5527,145139,0,75,0,2,0,26540,1,3,113003,1,0,0,0,0,18,0,0,0,1,5520,1,0,0,82,161386,0,2
Christian,,Wück,60201,0,8,251,75486,0,682,0,252102,0,0,25,180,5557,142683,0,75,0,2,0,75486,2,0,113004,2,0,0,0,1,21,0,0,0,2,5569,1,0,0,82,161373,0,9
Gemma,,Grainger,120101,0,5,0,70310,0,744,0,133001,0,0,5514,170,5511,146008,1,75,0,1,1,70310,2,0,113007,3,0,0,0,1,14,0,0,0,2,5525,2,0,0,88,161160,0,5
Peter,,Gerhardsson,2150101,0,5,243,250297,0,284,0,242101,0,0,525,176,5511,137643,0,75,0,2,0,250297,1,0,113008,2,0,0,0,1,46,0,0,0,1,5508,1,0,0,82,158807,0,8
,,,70102,0,15,0,268352,0,723,0,132101,0,0,5504,175,5509,145139,1,75,1,2,1,40879,2,3,113009,5,1,0,0,0,14,0,0,0,2,5700,2,0,0,83,161298,0,1
Pedro,Pedro López,López Ramos,60201,0,23,289,271814,0,297,0,242102,0,0,3512,175,5520,144840,0,75,0,2,0,271814,3,0,113010,4,0,0,0,1,45,0,0,0,3,5567,4,0,0,82,160678,0,23
,,,2080000,0,5,0,248991,0,1077,0,232001,0,0,1510,178,5511,145139,0,75,0,0,0,26540,3,3,113011,1,0,0,0,0,34,0,0,0,3,5505,3,0,0,81,160656,0,6
Montserrat,Montse Tomé,Tomé Vázquez,10501,0,3,0,278088,0,908,0,143101,0,0,9521,175,5707,145952,0,75,0,6,1,278088,4,0,113012,9,0,0,0,1,45,0,0,0,4,5520,4,0,0,81,161033,0,3
,,,60201,0,9,243,75398,0,114,0,232001,0,0,1510,180,5508,145139,0,75,0,2,0,26540,1,3,113018,1,0,0,0,0,95,0,0,0,1,5523,1,0,0,82,161333,0,8
,,,30301,0,0,0,63034,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,113029,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
Sabri,,Lamouchi,60401,0,9,287,1346,0,43,0,243101,0,0,2507,175,5509,142105,0,72,0,2,0,1346,5,0,113037,3,0,0,0,1,18,0,0,0,5,5568,4,0,0,82,161344,0,23
Juan Pedro,Benali,Benali Hammou,1140000,0,23,289,275413,0,290,0,252102,0,0,1553,175,5509,141146,0,75,0,2,0,275413,2,0,113040,3,0,0,0,1,45,0,0,0,2,5505,2,0,0,82,160927,0,23
Rubén Darío,,Insúa,60201,0,6,243,269154,0,431,0,243101,0,0,7,180,5529,138247,0,75,0,2,0,269154,4,0,113044,3,0,0,0,1,52,0,0,0,4,5566,3,0,0,82,160559,0,23
Christos,,Kontis,2120101,0,0,253,73204,0,669,0,242102,0,0,1548,182,5520,143386,0,75,0,6,0,73204,2,0,113057,5,0,0,0,1,22,0,0,0,2,5708,2,0,0,82,161340,0,23
Stjepan,,Tomas,2080000,0,8,287,254466,0,37,0,244101,0,0,1500,186,5509,143773,0,75,0,2,0,254466,1,0,113060,2,1,0,0,1,10,0,0,0,1,5513,1,0,0,85,161354,0,23
Sami,,Uğurlu,2150301,0,0,287,266273,0,0,0,252102,0,0,1553,175,5511,144466,0,75,0,2,0,266273,2,0,113142,3,0,0,0,1,48,0,0,0,2,5522,2,0,0,82,161462,0,0
José Francisco,José Molina,Molina Jiménez,60201,6,0,287,73142,0,21,0,252102,0,0,1502,185,5510,141647,0,75,0,3,0,73142,4,0,113146,3,0,0,0,1,45,0,0,0,4,5534,4,0,0,85,161333,0,0
,,,60201,0,3,287,267470,0,221,0,232001,0,0,3517,183,5510,145139,0,75,0,2,0,26541,1,3,113149,6,0,0,0,0,95,0,0,0,1,5566,1,0,0,81,160403,0,0
Cosmin,,Contra,2290201,6,22,287,760,0,65,0,252102,0,0,10,180,5510,143602,0,74,0,2,0,760,3,0,113217,3,1,0,0,1,39,0,0,0,3,5565,2,0,0,82,160296,0,22
