chestbadge,shortsnumberplacementcode,shortsnumbercolorprimg,teamcolorsecb,shortsrenderingdetailmaptype,jerseyfrontnumberplacementcode,jerseynumbercolorsecr,jerseynumbercolorprimr,jerseynumbercolorprimg,shortsnumbercolorsecb,teamcolorprimg,shortsnumbercolorterb,shortsnumbercolorprimr,teamcolortertb,jerseynumbercolorterg,jerseynameoutlinecolorr,shortsnumbercolorprimb,jerseynamelayouttype,jerseynumbercolorterr,jerseyrightsleevebadge,jerseynumbercolorprimb,jerseyshapestyle,jerseybacknameplacementcode,teamcolorprimr,jerseynamecolorg,jerseyleftsleevebadge,jerseynameoutlinecolorb,teamcolorsecg,shortsnumbercolorsecg,teamcolortertr,jerseynumbercolorsecg,renderingmaterialtype,shortsnumbercolorterr,teamcolorsecr,jerseycollargeometrytype,shortsnumbercolorterg,jerseynamecolorr,teamcolorprimb,jerseyrenderingdetailmaptype,jerseynameoutlinecolorg,jerseynumbercolorsecb,jerseynamecolorb,jerseynumbercolorterb,teamcolortertg,shortsnumbercolorsecr,jerseybacknamefontcase,teamkittypetechid,powid,isinheritbasedetailmap,islocked,numberfonttype,jerseynamefonttype,teamkitid,teamcolorprimpercent,teamcolorsecpercent,year,captainarmband,teamtechid,isembargoed,hasadvertisingkit,jerseynameoutlinewidth,dlc,teamcolortertpercent,armbandtype,shortsnumberfonttype,shortstyle,jerseyfit,jerseyrestriction
0,1,220,43,0,0,220,220,220,12,34,12,220,63,12,12,220,0,12,20,220,0,1,179,220,0,12,34,12,143,220,0,12,179,0,12,220,43,0,12,220,220,12,36,12,0,0,-1,0,0,2,7,645,97,97,0,100,29,0,1,0,0,100,0,2,0,0,0
0,1,40,31,0,0,220,210,40,220,31,45,210,30,40,220,45,0,210,20,45,0,1,32,40,0,220,31,220,30,220,0,210,32,0,40,210,31,0,220,220,45,45,30,220,0,1,-1,0,0,2,7,4070,97,97,0,100,29,0,1,0,0,100,1,2,0,0,0
0,1,12,64,0,0,12,12,12,12,217,12,12,85,12,12,12,0,12,20,12,0,1,238,12,0,12,172,12,238,12,0,12,225,0,12,12,85,0,12,12,12,12,216,12,0,2,-1,0,0,2,7,4354,69,27,0,100,29,0,1,0,0,99,1,2,0,0,0
0,1,6,227,0,0,227,227,6,19,227,19,227,225,6,0,19,0,227,20,19,0,1,227,6,0,0,227,6,225,6,0,227,227,0,6,227,227,0,0,19,19,19,225,227,0,0,-1,0,0,1,1,647,94,94,0,100,31,0,0,0,0,97,1,1,0,0,0
0,1,220,230,0,0,220,220,220,220,36,220,220,42,220,0,220,0,220,20,220,0,1,209,220,0,0,230,220,211,220,0,220,231,0,220,220,42,0,0,220,220,220,37,220,0,1,-1,0,0,1,1,648,82,15,0,100,31,0,0,0,0,99,0,1,0,0,0
0,1,12,32,0,0,12,12,12,12,232,12,12,36,12,0,12,0,12,20,12,0,1,242,12,0,0,232,12,240,12,0,12,242,0,12,12,32,0,0,12,12,12,233,12,0,2,-1,0,0,1,1,3992,96,96,0,100,31,0,0,0,0,99,1,1,0,0,0
0,1,220,64,0,0,12,220,220,220,40,220,220,46,220,220,220,0,220,800019,220,0,1,39,220,0,220,48,220,39,12,0,220,194,0,220,220,46,0,220,12,220,220,40,220,0,0,-1,0,0,109,60,1386,88,10,0,76,32,0,0,0,0,100,0,109,0,0,0
0,1,103,30,0,0,12,160,103,84,231,84,160,231,103,160,84,0,160,800019,84,0,1,231,103,0,84,30,103,231,12,0,160,30,7,103,160,231,0,103,12,84,84,231,160,0,1,-1,0,0,109,60,1387,86,10,0,76,32,0,0,0,0,99,1,109,0,0,0
0,1,220,29,0,0,12,220,220,220,182,220,220,69,220,220,220,0,220,800019,220,0,1,118,220,0,220,30,220,126,12,0,220,30,0,220,220,68,0,220,12,220,220,195,220,0,2,-1,0,0,109,60,1780,90,8,0,76,32,0,0,0,0,97,0,60,0,0,0
0,1,201,29,0,0,12,12,201,231,164,231,12,21,201,12,231,0,12,800019,231,0,1,19,201,0,231,29,201,21,12,0,12,28,0,201,12,203,0,201,12,231,231,21,12,0,3,-1,0,0,109,60,1781,87,7,0,76,32,0,0,0,0,97,0,109,0,0,0
0,1,220,228,0,0,220,220,220,220,152,220,220,232,220,220,220,0,220,2076,220,0,1,99,220,0,220,228,220,232,220,0,220,228,0,220,220,215,0,220,220,220,220,232,220,0,0,-1,0,0,3,1,649,81,16,0,0,33,0,1,0,0,100,0,3,0,0,0
0,1,220,208,0,0,220,220,220,220,54,220,220,76,220,220,220,0,220,2076,220,0,1,43,220,0,220,217,220,42,220,0,220,134,0,220,220,77,0,220,220,220,220,53,220,0,1,-1,0,0,3,1,650,90,7,0,0,33,0,1,0,0,100,0,3,0,0,0
0,1,12,29,0,0,12,12,12,12,160,12,12,62,12,12,12,0,12,2076,12,0,1,231,12,0,12,30,12,230,12,0,12,30,0,12,12,48,0,12,12,12,12,192,12,0,2,-1,0,0,3,1,5276,91,7,0,0,33,0,0,0,0,100,1,3,0,0,0
0,1,8,230,0,0,220,220,220,123,70,123,21,231,220,220,123,0,220,20,220,0,1,50,220,0,220,229,8,231,220,0,21,229,11,8,220,130,0,220,220,220,220,231,21,0,0,-1,0,0,1,1,1388,93,5,0,100,34,0,0,0,0,95,0,1,0,0,0
0,1,12,217,0,0,12,12,12,12,231,12,12,217,12,12,12,0,12,20,12,0,1,231,12,0,12,184,12,143,12,0,12,144,0,12,12,231,0,12,12,12,12,184,12,0,1,-1,0,0,1,1,1389,60,36,0,100,34,0,0,0,0,92,0,1,0,0,0
0,1,220,30,0,0,220,220,220,220,190,220,220,74,220,220,220,0,220,20,220,0,1,146,220,0,220,30,220,145,220,0,220,30,0,220,220,75,0,220,220,220,220,189,220,0,2,-1,0,0,1,1,1390,88,7,0,100,34,0,0,0,0,95,0,1,0,0,0
0,1,12,32,0,0,12,12,12,12,229,12,12,231,220,12,12,0,220,19,12,0,1,229,12,0,12,30,12,231,12,0,12,209,7,12,12,230,0,12,12,12,220,231,12,0,0,-1,0,0,137,1,1392,86,11,0,100,36,0,1,0,0,99,0,8,3,0,0
0,1,220,43,0,0,220,220,220,220,28,220,220,47,220,220,220,0,220,19,220,0,1,194,220,0,220,28,220,202,220,0,220,194,7,220,220,43,0,220,220,220,220,29,220,0,1,-1,0,0,137,1,1393,98,98,0,100,36,0,1,0,0,98,0,8,3,0,0
0,1,220,2,0,0,220,220,220,220,206,220,220,0,220,220,220,0,220,19,220,0,1,229,220,0,220,18,220,232,220,0,220,27,7,220,220,5,0,220,220,220,220,192,220,0,2,-1,0,0,137,1,1782,83,11,0,100,36,0,1,0,0,97,1,8,3,0,0
0,1,220,32,0,0,220,220,220,220,114,220,220,30,220,220,220,0,220,19,220,0,1,74,220,0,220,32,220,30,220,0,220,32,7,220,220,114,0,220,220,220,220,30,220,0,3,-1,0,0,137,1,3659,78,18,0,100,36,0,1,0,0,99,0,8,3,0,0
0,1,107,228,0,0,220,220,220,70,103,70,27,198,220,0,70,0,220,19,220,0,1,13,220,0,0,228,107,198,220,0,27,228,7,107,220,66,0,0,220,220,220,199,27,0,0,-1,0,0,3,1,1394,81,15,0,100,38,0,0,0,0,94,1,3,0,0,0
0,1,220,121,0,0,170,170,188,220,251,220,220,248,188,0,220,0,170,19,175,0,1,251,188,0,0,167,220,248,188,0,220,37,7,220,170,251,0,0,175,175,175,248,220,0,1,-1,0,0,3,1,1395,89,8,0,100,38,0,0,0,0,88,1,3,0,0,0
0,1,220,37,0,0,220,220,220,220,107,220,220,34,220,0,220,0,220,19,220,0,1,237,220,0,0,107,220,226,220,0,220,237,0,220,220,37,0,0,220,220,220,104,220,0,2,-1,0,0,3,1,1396,96,96,0,100,38,0,0,0,0,94,1,3,0,0,0
0,1,220,54,0,0,220,220,220,220,62,220,220,68,220,0,220,0,220,19,220,0,1,44,220,0,0,62,220,50,220,0,220,44,0,220,220,54,0,0,220,220,220,81,220,0,3,-1,0,0,3,1,1397,97,97,0,100,38,0,0,0,0,93,1,3,0,0,0
0,1,220,41,0,0,19,12,12,220,232,220,220,30,220,220,220,0,220,31,12,0,1,232,12,0,220,41,220,30,22,0,220,41,0,220,12,232,0,220,25,12,220,30,220,0,0,-1,0,0,28,22,1404,68,30,0,31,45,0,0,2,0,89,1,28,0,0,1
0,1,12,181,0,0,19,12,12,12,229,12,12,231,220,220,12,0,220,31,12,0,1,230,12,0,220,172,12,231,22,0,12,198,0,12,12,229,0,220,25,12,220,231,12,0,1,-1,0,0,28,22,1405,82,8,0,31,45,0,0,2,0,96,1,28,0,0,1
0,1,220,80,0,0,233,220,220,220,39,220,220,54,12,0,220,0,12,31,220,0,1,171,220,0,0,111,220,170,234,0,220,229,7,220,220,59,0,0,235,220,12,39,220,0,2,-1,0,0,28,22,1406,86,6,0,31,45,0,0,2,0,98,1,28,0,0,1
0,1,118,62,0,0,111,144,118,53,59,53,144,64,220,220,53,0,220,31,53,0,1,58,118,0,220,59,118,59,98,0,144,58,11,118,144,62,0,220,46,53,220,60,144,0,3,-1,0,0,28,22,1407,94,94,0,31,45,0,0,2,0,100,0,28,3,0,1
0,1,220,231,0,0,75,220,220,220,126,220,220,183,152,75,220,0,75,31,220,0,1,48,220,0,208,230,220,49,152,0,220,230,8,220,220,181,0,152,208,220,208,128,220,0,0,-1,0,0,207,22,651,91,7,0,31,48,0,0,2,0,98,0,213,0,0,0
0,1,39,60,0,0,12,9,39,63,227,63,9,231,172,12,63,0,12,31,63,0,1,227,22,0,232,37,39,231,172,0,9,8,8,39,0,227,0,172,232,48,232,231,9,0,1,-1,0,0,207,22,652,91,7,0,31,48,0,0,2,0,98,1,213,0,0,0
0,1,22,60,0,0,206,0,22,48,212,48,0,28,172,12,48,0,12,31,48,0,1,205,22,0,232,37,22,207,210,0,0,8,8,22,0,20,0,172,28,48,232,211,0,0,2,-1,0,0,207,22,4366,90,8,0,31,48,0,0,2,0,98,1,213,0,0,0
0,1,220,124,0,0,12,220,220,12,66,12,220,55,12,12,220,0,12,31,220,0,1,17,220,0,12,86,12,22,12,0,12,17,8,12,220,97,0,12,12,220,12,34,12,0,3,-1,0,0,207,22,4632,49,44,0,31,48,0,0,2,0,100,0,213,0,0,0
0,1,12,32,0,0,220,12,12,12,231,12,12,30,220,12,12,0,220,31,12,0,1,231,12,0,12,31,12,30,220,0,12,34,0,12,12,231,0,12,220,12,220,30,12,0,0,-1,0,0,207,22,1414,87,10,0,31,50,0,1,2,0,100,1,213,0,0,0
0,1,220,23,0,0,248,220,220,12,46,12,220,23,203,248,220,0,248,31,220,0,1,43,220,0,12,206,203,249,203,0,248,249,0,203,220,64,0,203,12,220,12,205,248,0,1,-1,0,0,207,22,1415,49,49,0,31,50,0,1,2,0,99,0,213,0,0,0
0,1,220,66,0,0,203,220,220,220,46,220,220,66,28,220,220,0,203,31,220,0,1,44,220,0,220,46,220,44,28,0,220,44,7,220,220,66,0,220,28,220,28,46,220,0,2,-1,0,0,207,22,1785,93,93,0,31,50,0,1,2,0,99,0,213,0,0,0
0,1,48,47,0,0,248,50,48,66,32,66,50,25,203,50,66,0,248,31,66,0,1,31,48,0,66,75,48,25,203,0,50,71,0,48,50,34,0,48,12,66,12,25,50,0,3,-1,0,0,207,22,4189,75,10,0,31,50,0,1,0,0,90,0,213,0,0,0
0,1,206,35,0,0,90,227,206,121,21,121,227,223,0,227,121,0,75,31,121,0,1,134,206,0,121,160,206,223,36,0,227,231,0,206,227,46,0,206,48,121,0,223,227,0,0,-1,0,0,281,22,1416,87,11,0,31,52,0,0,0,0,98,0,281,0,0,1
0,1,47,229,0,0,226,83,47,56,229,56,83,38,100,83,56,0,255,31,56,0,1,229,47,0,56,229,47,117,227,0,83,229,7,47,83,229,0,47,225,56,40,16,83,0,1,-1,0,0,281,22,1417,93,93,0,31,52,0,0,0,0,98,1,281,0,0,1
0,1,217,30,0,0,235,210,217,30,29,30,210,25,59,235,30,0,235,31,30,0,1,29,217,0,44,29,217,25,59,0,210,29,0,217,210,30,0,59,44,30,44,25,210,0,2,-1,0,0,281,22,1786,96,96,0,31,52,0,0,2,0,100,0,281,0,0,0
0,1,165,25,0,0,53,247,165,82,40,82,247,62,64,53,82,0,53,31,82,0,1,24,165,0,92,148,165,24,64,0,247,228,0,165,247,85,0,64,92,82,92,26,247,0,3,-1,0,0,281,22,1418,86,12,0,31,52,1,0,2,0,99,0,281,0,0,0
0,1,30,34,0,0,125,220,220,36,18,36,125,224,30,220,36,0,125,31,220,0,1,107,220,0,220,18,30,237,30,0,125,107,0,30,220,34,0,220,36,220,36,235,125,0,0,-1,0,0,207,22,1419,96,96,0,31,54,0,0,0,0,98,0,213,0,0,0
0,1,0,61,0,0,220,71,0,0,231,0,71,61,220,71,0,0,220,31,0,0,1,233,0,0,0,52,0,120,220,0,71,116,11,0,71,220,0,0,220,0,220,52,71,0,1,-1,0,0,207,22,1420,88,9,0,31,54,0,0,0,0,99,1,213,0,0,0
0,1,0,98,0,0,152,68,0,1,200,1,68,99,162,68,1,0,152,31,1,0,1,136,0,0,1,200,0,137,162,0,68,136,0,0,68,98,0,0,27,1,27,200,68,0,2,-1,0,0,207,22,1787,96,96,0,31,54,0,0,0,0,99,0,213,0,0,0
0,1,59,70,0,0,220,52,59,80,84,80,52,92,220,220,80,0,220,31,80,0,1,82,59,0,220,150,59,85,220,0,52,221,0,59,52,89,0,220,220,80,220,87,52,0,3,-1,0,0,207,22,3783,93,5,0,31,54,0,0,2,0,99,0,213,0,0,0
0,1,220,30,0,0,220,12,12,220,231,220,220,29,121,145,220,0,145,31,12,0,1,231,12,0,89,30,220,29,220,0,220,30,9,220,12,231,0,121,220,12,89,29,220,0,0,-1,0,0,207,22,1421,86,12,0,31,55,0,0,2,0,96,1,213,2,0,0
0,1,12,68,0,0,250,12,12,70,108,70,12,107,207,193,70,0,193,31,70,0,1,238,12,0,211,58,12,238,216,0,12,233,2,12,12,107,0,207,53,70,211,108,12,0,1,-1,0,0,207,22,1422,61,29,0,31,55,0,0,2,0,96,1,213,0,0,0
0,1,12,52,0,0,220,12,12,220,192,220,12,111,220,220,12,0,220,31,12,0,1,131,12,0,220,172,220,131,220,0,220,69,0,220,12,111,0,220,220,12,220,192,220,0,2,-1,0,0,207,22,1788,81,12,0,31,55,0,0,2,0,92,1,213,0,0,0
0,1,12,204,0,0,203,12,12,207,31,12,12,30,220,220,12,0,220,31,12,0,1,31,12,0,220,226,177,30,177,0,12,233,19,12,12,31,0,220,207,12,220,30,203,0,3,-1,0,0,207,22,5310,77,19,0,31,55,0,0,2,0,70,0,213,0,0,0
0,1,64,126,0,0,220,20,64,220,239,128,20,240,220,20,128,0,220,16,128,0,1,239,64,0,128,52,220,240,220,0,20,16,7,64,20,239,0,64,220,128,220,240,220,0,0,-1,0,0,202,19,1423,73,15,0,0,57,0,0,0,0,81,1,202,0,0,0
0,1,220,228,0,0,12,220,220,12,30,220,220,30,12,220,220,0,12,16,220,0,1,30,220,0,220,228,12,30,12,0,220,228,2,220,220,30,0,220,12,220,12,30,12,0,1,-1,0,0,202,19,1424,86,13,0,0,57,0,0,0,0,97,0,202,0,0,0
0,1,65,0,0,0,238,21,65,0,233,130,21,0,228,21,130,0,238,16,130,0,1,246,65,0,130,233,228,239,228,0,21,246,2,65,21,0,0,65,0,130,0,229,238,0,2,-1,0,0,202,19,1425,95,95,0,76,57,0,0,0,0,98,0,202,0,0,0
0,1,220,121,0,0,64,220,220,220,59,220,220,121,74,220,220,0,64,17,220,0,1,46,220,0,220,59,220,46,74,0,220,46,10,220,220,121,0,220,135,220,135,59,220,0,0,-1,0,0,201,19,655,94,94,0,0,58,0,1,0,0,95,0,201,0,0,0
0,1,69,231,0,0,220,20,69,139,231,139,20,231,220,20,139,0,220,17,139,0,1,231,69,0,139,231,69,231,220,0,20,231,10,69,20,231,0,69,220,139,220,231,20,0,1,-1,0,0,201,19,656,92,92,0,0,58,0,1,0,0,95,1,201,0,0,0
0,1,220,196,0,0,225,12,12,220,215,220,220,30,221,12,220,0,225,17,12,0,1,208,12,0,12,192,220,30,221,0,220,193,0,220,12,2,0,12,0,12,0,30,220,0,2,-1,0,0,201,19,5253,79,14,0,0,58,0,1,0,0,88,1,201,0,0,0
0,1,220,231,0,0,53,220,220,220,56,220,220,73,61,220,220,0,53,17,220,0,1,49,220,0,220,231,220,46,61,0,220,231,0,220,220,75,0,220,80,220,80,53,220,0,0,-1,0,0,201,19,1426,88,11,0,100,59,0,0,0,0,100,0,201,0,0,0
0,1,61,73,0,0,220,53,61,80,231,80,53,230,220,53,80,0,220,17,80,0,1,231,61,0,80,54,61,230,220,0,53,47,0,61,53,231,0,61,220,80,220,230,53,0,1,-1,0,0,201,19,1427,88,11,0,100,59,0,0,0,0,100,1,201,0,0,0
0,1,220,198,0,0,253,220,220,220,44,220,220,118,33,220,220,0,253,17,220,0,1,254,220,0,220,141,220,252,33,0,220,163,0,220,220,120,0,220,107,220,107,43,220,0,2,-1,0,0,201,19,1428,73,14,0,100,59,0,0,0,0,96,0,201,0,0,0
0,1,220,30,0,0,12,220,220,12,31,220,220,30,12,12,220,0,12,17,220,0,1,192,220,0,12,30,12,30,12,0,220,30,7,220,220,38,0,12,12,220,12,30,12,0,0,-1,0,0,205,19,5069,83,11,0,76,62,0,0,2,0,98,0,205,0,0,0
0,1,142,82,0,0,220,176,142,220,221,86,176,221,220,220,86,0,220,17,86,0,1,221,142,0,220,131,220,221,220,0,176,161,7,142,176,221,0,220,220,86,220,221,220,0,1,-1,0,0,205,19,5078,86,8,0,76,62,0,0,2,0,98,0,205,0,0,0
0,1,12,84,0,0,220,12,12,12,149,12,12,68,220,12,12,0,220,17,12,0,1,18,12,0,12,199,12,14,220,0,12,6,7,12,12,70,0,12,220,12,220,148,12,0,2,-1,0,0,205,19,5457,75,13,0,76,62,0,0,2,0,100,1,205,0,0,0
0,1,208,47,0,0,255,225,37,27,210,46,255,38,208,0,46,0,255,16,27,0,1,254,37,0,0,56,37,225,208,0,255,220,7,208,225,48,0,0,46,27,46,39,225,0,0,-1,0,0,204,19,1429,73,18,0,0,64,0,1,0,0,94,0,204,0,0,0
0,1,220,71,0,0,24,220,220,72,72,220,220,72,73,0,220,0,24,16,220,0,1,23,220,0,0,72,73,24,73,0,220,23,0,220,220,71,0,0,72,220,72,73,24,0,1,-1,0,0,204,19,1430,93,93,0,0,64,0,1,0,0,95,0,204,0,0,0
0,1,220,125,0,0,101,220,220,195,81,220,220,121,147,220,220,0,101,16,220,0,1,53,220,0,220,81,147,53,147,0,220,53,0,220,220,125,0,220,195,220,195,77,101,0,2,-1,0,0,204,19,5029,96,96,0,76,64,0,1,0,0,97,0,204,0,0,0
0,1,12,231,0,0,220,12,12,220,231,12,12,231,220,0,12,0,220,16,12,0,1,231,12,0,0,231,220,231,220,0,12,231,19,12,12,231,0,0,220,12,220,231,220,0,3,-1,0,0,204,19,6716,92,92,0,0,64,0,1,0,0,96,1,204,0,0,0
0,1,220,41,0,0,0,220,220,220,24,220,220,74,20,220,220,0,0,16,220,0,1,209,220,0,220,24,220,41,20,0,220,209,7,220,220,41,0,220,70,220,70,42,220,0,0,-1,0,0,202,19,1432,91,91,0,76,65,0,1,0,0,97,0,202,0,0,0
0,1,59,231,0,0,160,58,59,90,230,90,58,231,0,58,90,0,160,16,90,0,1,230,59,0,90,230,59,231,0,0,58,230,2,59,58,231,0,59,0,90,0,231,58,0,1,-1,0,0,202,19,1433,87,87,0,76,65,0,1,0,0,96,1,202,0,0,0
0,1,220,66,0,0,12,220,220,12,85,12,220,192,12,12,220,0,12,16,220,0,1,1,220,0,12,29,12,1,12,0,12,16,7,12,220,191,0,12,12,220,12,85,12,0,2,-1,0,0,200,19,1434,89,8,0,76,65,0,1,2,0,89,0,200,0,0,0
0,1,220,77,0,0,12,220,220,0,40,0,220,77,12,220,0,0,12,16,0,0,1,37,220,0,0,40,220,36,12,0,220,37,0,220,220,77,0,220,12,0,12,39,220,0,3,-1,0,0,202,19,5024,97,97,0,76,65,0,1,0,0,92,0,202,0,0,1
0,1,48,138,0,0,255,56,48,135,227,135,56,231,0,255,135,0,255,16,135,0,1,227,48,0,0,50,48,231,0,0,56,47,7,48,56,227,0,0,0,135,0,231,56,0,0,-1,0,0,204,19,1435,89,5,0,0,66,0,0,2,0,89,1,204,0,0,1
0,1,220,49,0,0,0,220,220,220,89,220,220,200,0,0,220,0,0,16,220,0,1,24,220,0,160,37,220,25,0,0,220,210,7,220,220,200,0,0,160,220,160,90,220,0,1,-1,0,0,204,19,1436,89,6,0,0,66,0,0,2,0,95,0,204,0,0,1
0,1,220,39,0,0,112,220,220,218,206,220,220,0,190,112,220,0,112,16,220,0,1,242,220,0,218,26,190,243,190,0,220,84,7,220,220,0,0,190,218,220,218,207,112,0,2,-1,0,0,204,19,1437,82,14,0,0,66,0,0,0,0,95,0,204,0,0,0
0,1,12,19,0,0,220,12,12,220,56,12,12,82,220,0,12,0,220,16,12,0,1,52,12,0,0,23,220,57,220,0,12,130,0,12,12,91,0,0,220,12,220,56,220,0,3,-1,0,0,204,19,1438,67,8,0,76,66,0,0,0,0,95,1,204,0,0,1
0,1,220,45,0,0,215,220,220,220,30,220,220,44,30,220,220,0,215,17,220,0,1,211,220,0,220,30,220,211,30,0,220,211,0,220,220,45,0,220,45,220,45,29,220,0,0,-1,0,0,203,19,16126,99,99,0,0,67,0,1,0,0,100,0,205,0,0,0
0,1,220,125,0,0,225,12,12,220,183,220,220,30,190,12,220,0,225,17,12,0,1,216,12,0,12,183,220,30,190,0,220,216,0,220,12,125,0,12,125,12,125,30,220,0,1,-1,0,0,203,19,16127,99,99,0,0,67,0,1,0,0,100,1,205,0,0,0
0,1,220,30,0,0,12,220,220,220,30,220,220,30,12,220,220,0,12,17,220,0,1,30,220,0,220,30,220,30,12,0,220,30,0,220,220,30,0,220,12,220,12,30,220,0,2,-1,0,0,203,19,16128,99,99,0,0,67,0,1,0,0,100,0,205,0,0,0
0,1,4,20,0,0,94,220,220,15,6,15,94,24,4,220,15,0,94,17,220,0,1,84,220,0,220,6,4,97,4,0,94,84,0,4,220,20,0,220,15,220,15,8,94,0,0,-1,0,0,205,19,659,97,97,0,76,68,0,0,0,0,99,0,205,0,0,0
0,1,220,23,0,0,17,220,220,82,67,220,220,86,67,220,220,0,17,17,220,0,1,25,220,0,220,13,67,25,67,0,220,110,0,220,220,82,0,220,82,220,82,69,17,0,1,-1,0,0,205,19,660,92,5,0,76,68,0,0,0,0,99,0,205,0,0,0
0,1,12,139,0,0,210,12,12,12,48,12,12,140,61,12,12,0,210,17,12,0,1,208,12,0,12,48,12,212,61,0,12,208,0,12,12,139,0,12,143,12,143,47,12,0,2,-1,0,0,205,19,1439,97,97,0,76,68,0,0,0,0,99,0,205,0,0,0
0,1,0,227,0,0,220,200,0,0,13,0,200,231,220,200,0,0,220,16,0,0,1,194,0,0,0,227,0,231,220,0,200,227,8,0,200,46,0,0,220,0,220,231,200,0,0,-1,0,0,204,19,1440,59,38,0,76,69,0,1,0,0,92,0,204,0,0,0
0,1,220,52,0,0,20,220,220,220,31,220,220,29,56,220,220,0,20,16,220,0,1,31,220,0,220,136,220,29,56,0,220,175,0,220,220,31,0,220,49,220,49,29,220,0,1,-1,0,0,204,19,1441,87,8,0,76,69,0,1,0,0,92,0,204,0,0,0
0,1,12,87,0,0,181,12,12,12,185,12,12,90,168,12,12,0,181,16,12,0,1,29,12,0,12,185,12,32,168,0,12,29,0,12,12,87,0,12,58,12,58,189,12,0,2,-1,0,0,204,19,1442,96,96,0,76,69,0,1,0,0,89,0,204,0,0,0
0,1,12,143,0,0,220,12,12,12,225,12,12,221,220,12,12,0,220,16,12,0,1,221,12,0,12,87,12,221,220,0,12,1,0,12,12,221,0,12,220,12,220,225,12,0,3,-1,0,0,204,19,5760,75,16,0,76,69,0,1,0,0,92,1,204,0,0,0
0,1,65,0,0,0,220,229,77,96,42,96,55,70,220,220,96,0,220,16,49,0,1,22,77,0,220,81,65,22,220,0,55,252,7,65,229,70,0,220,220,49,220,42,55,0,0,-1,0,0,200,19,661,84,11,0,76,70,0,0,0,0,91,0,200,0,0,0
0,1,75,0,0,0,220,223,75,37,234,37,223,231,220,220,37,0,220,16,37,0,1,234,75,0,220,81,75,231,220,0,223,252,0,75,223,234,0,220,220,37,220,231,223,0,1,-1,0,0,204,19,662,84,10,0,76,70,0,0,2,0,90,0,204,0,0,0
0,1,12,108,0,0,220,12,12,220,248,220,12,110,220,220,12,0,220,16,12,0,1,217,12,0,220,248,220,218,220,0,220,217,0,220,12,108,0,220,220,12,220,248,220,0,2,-1,0,0,200,19,4738,94,94,0,76,70,0,0,2,0,90,1,200,0,0,0
0,1,153,61,0,0,253,0,153,69,224,69,0,0,221,0,69,0,253,16,69,0,1,254,153,0,69,118,153,254,221,0,0,0,13,153,0,0,0,153,0,69,0,222,0,0,0,-1,0,0,204,19,1443,82,16,0,0,71,0,0,0,0,93,0,204,2,0,0
0,1,169,124,0,0,12,200,169,120,33,120,200,30,12,200,120,0,12,16,120,0,1,33,169,0,120,172,169,30,12,0,200,202,13,169,200,33,0,169,12,120,12,30,200,0,1,-1,0,0,204,19,1444,79,8,0,0,71,0,0,0,0,92,0,204,2,0,0
0,1,220,224,0,0,12,220,220,12,180,12,220,194,12,12,220,0,12,16,220,0,1,122,220,0,12,180,12,108,12,0,12,122,7,12,220,224,0,12,12,220,12,157,12,0,2,-1,0,0,200,19,1445,92,92,0,0,71,0,0,0,0,99,0,200,0,0,0
0,1,152,31,0,0,12,184,152,105,24,105,184,231,12,12,105,0,12,16,105,0,1,211,152,0,12,30,152,231,12,0,184,31,7,152,184,30,0,12,12,105,12,231,184,0,0,-1,0,0,202,19,1446,63,25,0,76,72,0,1,2,0,99,0,202,0,0,0
0,1,152,230,0,0,220,184,152,105,230,105,184,231,220,184,105,0,220,16,105,0,1,230,152,0,105,230,152,231,220,0,184,230,7,152,184,230,0,152,220,105,220,231,184,0,1,-1,0,0,200,19,1447,91,91,0,76,72,0,1,0,0,93,1,200,0,0,0
0,1,12,50,0,0,220,12,12,220,188,220,12,46,220,220,12,0,220,16,12,0,1,245,12,0,220,188,220,249,220,0,220,245,0,220,12,50,0,220,220,12,220,191,220,0,2,-1,0,0,202,19,1448,97,97,0,76,72,0,1,2,0,99,1,202,0,0,0
0,1,152,181,0,0,12,184,152,12,85,12,184,197,12,12,105,0,12,16,105,0,1,34,152,0,12,85,12,46,12,0,12,34,0,12,184,181,0,12,12,105,12,114,12,0,3,-1,0,0,202,19,5222,97,97,0,76,72,0,1,2,0,99,0,202,0,0,0
0,1,220,78,0,0,172,220,220,173,55,52,220,78,36,194,220,0,194,800016,220,0,1,50,220,0,52,55,172,50,172,0,194,50,0,36,220,78,0,36,173,220,52,55,172,0,0,-1,0,0,277,145,1449,94,94,0,100,73,0,0,1,0,99,0,277,0,0,1
0,1,33,73,0,0,97,16,33,113,230,33,16,231,7,194,79,0,163,800016,79,0,1,230,53,0,52,48,97,230,97,0,163,46,0,7,53,230,0,36,113,74,33,231,97,0,1,-1,0,0,277,145,1450,87,8,0,100,73,0,0,1,0,99,0,277,0,0,1
0,1,220,96,0,0,172,220,220,173,107,12,220,78,12,12,220,0,12,800016,220,0,1,58,220,0,12,192,172,59,172,0,12,81,0,12,220,77,0,12,173,220,12,109,172,0,2,-1,0,0,277,145,1451,55,42,0,100,73,0,0,1,0,56,1,277,0,0,0
0,1,135,20,0,0,156,12,12,12,64,127,182,29,135,182,127,0,182,800016,12,0,1,62,12,0,127,20,12,22,156,0,182,20,14,135,12,67,0,135,157,12,127,25,12,0,3,-1,0,0,277,145,1452,82,16,0,100,73,0,0,1,0,100,0,277,0,0,1
