firstname,commonname,surname,eyebrowcode,skintypecode,haircolorcode,facialhairtypecode,managerid,accessorycode4,hairtypecode,lipcolor,skinsurfacepack,accessorycode3,accessorycolourcode1,headtypecode,height,seasonaloutfitid,birthdate,skinmakeup,weight,hashighqualityhead,eyedetail,gender,headassetid,ethnicity,faceposerpreset,teamid,eyecolorcode,personalityid,accessorycolourcode3,accessorycode1,headclasscode,nationality,sideburnscode,accessorycolourcode4,headvariation,skintonecode,outfitid,skincomplexion,accessorycode2,hairstylecode,bodytypecode,managerjointeamdate,accessorycolourcode2,facialhaircolorcode
Fredrik,,Holmberg,30301,0,6,0,70131,0,633,0,232001,0,0,3,180,5509,145021,0,75,0,2,0,70131,2,0,111594,1,0,0,0,1,46,0,0,0,2,5520,2,0,0,82,160360,0,6
,,,30301,0,0,0,63045,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,111596,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
Carles,Carles Cuadrat,Cuadrat Xiqués,1150101,0,22,287,254101,0,662,0,253101,0,0,1536,174,5525,140998,0,75,0,2,0,254101,2,0,111629,3,0,0,0,1,45,0,0,0,2,5713,2,0,0,88,160900,0,22
,,,30301,0,0,0,63046,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,111633,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,30301,0,9,0,249699,0,65,0,232001,0,0,68,165,5511,145139,0,75,0,2,0,26543,3,0,111651,7,0,0,0,0,14,0,0,0,3,5520,3,0,0,88,161059,0,0
Eusebio,,Di Francesco,50101,0,23,58,1212,0,160,0,253101,0,0,2515,178,5514,141313,0,71,0,2,0,1212,2,0,111657,8,1,0,0,1,27,0,0,0,2,5713,2,0,0,82,160967,0,23
,,,30301,0,24,259,272652,0,103,0,253101,0,1,2027,178,5527,145139,0,75,0,2,0,26540,2,3,111659,1,0,0,300,0,18,0,0,0,2,5729,2,0,0,82,160752,0,8
Vitor Manuel,Vitor Pereira,Lopes Pereira,30301,0,3,289,250665,0,65,0,251101,0,0,1506,175,5511,140904,0,75,0,2,0,250665,4,0,111674,3,1,0,0,1,38,0,0,0,4,5569,4,0,0,82,161185,0,23
Hernán,,Crespo,30301,0,9,0,262336,0,65,0,232001,0,0,1508,184,5500,143439,0,75,0,2,0,262336,4,0,111701,9,1,0,0,1,52,0,0,0,4,5500,4,0,0,82,161103,0,0
Olof,,Mellberg,30301,0,6,40,253159,0,69,0,232001,0,0,57,187,5511,144230,0,75,0,2,0,253159,2,0,111705,1,0,0,0,1,46,0,0,0,2,5729,2,0,0,85,160759,0,6
Daniel,,Oldrá,30301,0,8,28,275302,0,0,0,251101,0,0,1502,183,5511,140405,0,75,0,2,0,275302,4,0,111706,6,0,0,0,1,52,0,0,0,4,5566,4,0,0,82,160886,0,8
Facundo,,Sava,30301,0,18,0,122377,0,223,0,253101,0,0,2501,189,5534,142954,0,83,0,2,0,122377,3,0,111708,3,0,0,0,1,52,0,0,0,3,5522,3,0,0,85,161213,0,6
Julio,,Vaccari,50101,0,8,249,268489,0,102,0,253101,0,0,47,186,5722,145270,0,75,0,2,0,268489,2,0,111710,9,0,0,0,1,52,0,0,0,2,5722,2,0,0,85,160676,0,23
Frank,,Kudelka,1150101,0,9,0,249422,0,636,0,253101,0,0,1520,176,5551,138272,0,75,0,2,0,249422,3,0,111711,4,0,0,0,1,52,0,0,0,3,5505,3,0,0,82,161217,0,6
,,,30301,0,0,0,63047,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,111715,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
Cristian,Kily González,González,30301,0,20,30,257049,0,65,0,251101,0,0,1526,176,5722,143101,0,75,0,2,0,257049,4,0,111716,3,1,0,0,1,52,0,0,0,4,5713,4,0,0,81,160962,0,23
,,,1130201,0,21,238,269941,0,0,0,232001,0,0,36,194,5552,145139,0,75,0,2,0,26538,4,0,111722,2,0,0,0,0,56,0,0,0,4,5566,4,0,0,85,160599,0,21
,,,50101,0,21,0,249829,0,637,0,251101,0,0,548,175,5707,145139,0,75,0,2,0,26546,4,0,111724,9,0,0,0,0,167,0,0,0,4,5568,4,0,0,82,160921,0,21
Giancarlo,,Italiano,50101,0,23,16,277539,0,220,0,251101,0,0,2017,183,5527,146206,0,75,0,2,0,277539,4,0,111766,9,0,0,0,1,195,0,0,0,4,5524,4,0,0,83,160893,0,23
,,,50101,0,3,243,249784,0,290,0,232001,0,0,3513,185,5555,145139,0,75,0,2,0,26538,3,0,111768,2,0,0,0,0,38,0,0,0,3,5523,3,0,0,85,160951,0,3
,,,30301,0,0,0,249114,0,127,0,232001,0,0,559,177,5509,145139,0,75,0,2,0,26546,4,0,111769,9,0,0,0,0,155,0,0,0,4,5520,4,0,0,82,159968,0,3
,,,50101,0,0,0,263753,0,152,0,232001,0,0,556,180,5520,145139,0,75,0,2,0,26546,4,0,111774,9,0,0,0,0,155,0,0,0,4,5526,4,0,0,83,160140,0,3
,,,30301,1,0,0,136703,0,158,0,221001,0,0,560,177,5548,145139,0,69,0,1,0,26546,4,0,111779,9,0,0,0,0,167,0,0,0,4,5514,4,0,0,82,161157,0,0
,,,30301,0,0,287,254812,0,114,0,253101,0,0,2501,184,5558,145139,0,75,0,2,0,26540,2,3,111817,1,0,0,0,0,18,0,0,0,2,5506,2,0,0,82,160967,0,0
Manfred,,Schmid,1150101,0,9,243,262712,0,65,0,253101,0,0,26,175,5521,141843,0,75,0,2,0,262712,3,0,111822,1,1,0,0,1,4,0,0,0,3,5713,3,0,0,82,160850,0,9
,,,30301,0,9,289,167341,0,67,0,232001,0,0,1510,173,5509,145139,0,72,0,2,0,26543,3,0,111928,7,0,0,0,0,95,0,0,0,3,5566,3,0,0,88,160773,0,8
Davide,,Ballardini,30301,0,9,255,249218,0,0,0,253101,0,1,4019,180,5558,139241,0,75,0,2,0,249218,2,0,111974,9,0,0,300,1,27,0,0,0,2,5523,2,0,0,82,161211,0,8
Edoardo,,Gorini,50101,0,6,251,268696,0,42,0,253101,0,0,56,186,5527,142947,0,75,0,2,0,268696,2,0,111993,3,0,0,0,1,27,0,0,0,2,5566,2,0,0,85,160255,0,23
Anders,,Torstensson,1150101,0,5,243,263992,0,175,0,253101,0,0,3509,182,5511,149364,0,75,0,2,0,263992,1,0,112072,3,0,0,0,1,46,0,0,0,1,5729,1,0,0,83,160738,0,9
Steven,,Gerrard,30301,0,5,287,262054,0,118,0,232001,0,0,1505,183,5509,145230,0,75,1,2,0,13743,2,4,112096,8,0,0,0,0,14,0,0,2,2,5567,2,0,0,2,160969,0,3
Jong Hwan,Yoon Jong Hwan,Yoon,30301,1,0,0,136606,0,662,0,221001,0,0,560,173,5707,142570,0,63,0,1,0,136606,4,0,112115,3,0,0,0,1,167,0,0,0,4,5713,4,0,0,87,160951,0,0
,,,30301,0,0,0,106751,0,16,0,223101,0,0,1,180,5021,145139,0,74,0,0,0,26540,2,3,112124,1,1,0,0,0,27,0,0,0,2,5021,1,0,0,83,159325,0,0
Anes,,Mravac,30301,0,19,259,279533,0,243,0,232001,0,0,15,183,5509,148565,0,75,0,2,0,279533,2,0,112126,3,0,0,0,1,46,0,0,0,2,5566,2,0,0,82,161151,0,19
,,,30301,0,17,0,45846,0,93,0,232001,0,0,3513,193,5521,145139,0,92,0,2,0,26539,2,0,112134,1,0,0,0,0,95,0,0,0,2,5569,2,0,0,85,157659,0,1
Luís Manuel,Luís Castro,Ribeiro de Castro,50101,0,24,0,249951,0,189,0,251101,0,0,1526,181,5520,138386,0,75,0,2,0,249951,4,0,112139,3,1,0,0,1,38,0,0,0,4,5713,4,0,0,81,160972,0,0
,,,50101,0,9,0,249715,0,116,0,253101,0,0,30,180,5557,145139,0,75,0,2,0,26537,2,0,112163,1,0,0,0,0,45,0,0,0,2,5500,2,0,0,82,160056,0,3
William,,Viali,30301,0,5,251,952,0,10,0,232001,0,0,24,185,5511,143208,0,79,0,2,0,952,2,0,112168,4,0,0,0,1,27,0,0,0,2,5567,2,0,0,85,161221,0,9
,,,30301,0,24,245,50999,0,655,0,253101,0,0,1528,187,5527,145139,0,83,0,2,0,26540,2,3,112172,1,1,0,0,0,21,0,0,0,2,5569,2,0,0,84,160671,0,8
Kalle,,Karlsson,50101,0,0,287,279674,0,235,0,234101,0,0,3504,178,5509,145772,0,75,0,2,0,279674,7,0,112180,9,0,0,0,1,46,0,0,0,7,5566,7,0,0,82,160269,0,0
Stefan,,Billborn,30301,0,1,0,250518,0,175,0,253101,0,0,4004,177,5511,142477,0,75,0,2,0,250518,1,0,112199,3,1,0,0,1,46,0,0,0,1,5710,1,0,0,82,160427,0,1
,,,50101,0,5,289,257838,0,105,0,253101,0,0,3500,185,5511,145139,0,75,0,2,0,26540,2,3,112222,1,0,0,0,0,14,0,0,0,2,5713,2,0,0,85,155812,0,5
Aurelio,,Vidmar,30301,0,23,287,279003,0,182,0,253101,0,0,2501,180,5510,140365,0,75,0,2,0,279003,2,0,112224,4,0,0,0,1,195,0,0,0,2,5713,2,0,0,81,161090,0,9
,,,30301,0,13,0,111310,0,40,0,232001,0,0,2501,188,5511,145139,0,86,0,2,0,26539,2,0,112254,1,0,0,0,0,25,0,0,0,2,5510,2,0,0,85,160713,0,6
Jung Hyo,Lee Jung Hyo,Lee,50101,0,0,0,266879,0,152,0,232001,0,0,509,170,5530,143457,0,75,0,2,0,266879,4,0,112258,9,1,0,0,1,167,0,0,0,4,5508,4,0,0,88,160421,0,3
,,,30301,0,0,287,265406,0,176,0,232001,0,0,3516,185,5529,145139,0,75,0,2,0,26541,2,3,112259,6,1,0,0,0,14,0,0,0,2,5504,2,0,0,85,160556,0,0
,,,50101,0,9,253,279752,0,0,0,253101,0,0,1554,185,5509,145139,0,75,0,2,0,26538,2,0,112260,2,0,0,0,0,42,0,0,0,2,5510,2,0,0,85,161150,0,23
,,,30301,0,0,0,63048,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,112264,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
Matthias,,Jaissle,1130201,0,19,254,263026,0,199,0,223101,0,0,1526,186,5557,148097,0,75,0,2,0,263026,2,0,112387,1,1,0,0,1,21,0,0,0,2,5523,2,0,0,85,160994,0,6
Slaven,,Bilić,30301,0,22,244,183617,0,75,0,253101,0,1,1550,189,5548,140951,0,79,1,2,0,183617,2,0,112390,1,1,0,300,0,10,0,0,0,3,5508,2,0,0,85,160974,0,8
,,,30301,0,0,0,63049,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,112391,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
Igor,,Jovićević,1130201,0,22,289,256450,0,310,0,232001,0,0,56,178,5561,142857,0,75,0,2,0,256450,3,0,112392,3,0,0,0,1,10,0,0,0,3,5718,3,0,0,82,160615,0,23
Péricles,Péricles,Oliveira Chamusca,30301,0,23,0,250288,0,65,0,253101,0,0,528,180,5536,139873,0,75,0,2,0,250288,5,0,112393,9,0,0,0,1,54,0,0,0,5,5534,5,0,0,81,160601,0,22
Giorgos,,Donis,30301,0,8,287,249481,0,72,0,253101,0,0,2003,175,5511,141357,0,75,0,2,0,249481,2,0,112408,9,1,0,0,1,22,0,0,0,2,5567,2,0,0,82,160977,0,9
Mark,,Rudan,30301,0,8,0,181465,0,37,0,253101,0,0,57,192,5511,143492,0,89,0,2,0,181465,3,0,112427,3,1,0,0,1,195,0,0,0,3,5508,3,0,0,85,160451,0,23
,,,30301,0,0,0,63050,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,112428,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,30301,0,0,0,63051,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,112472,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,30301,0,0,0,63052,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,112493,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
Federico,,Valente,1130201,0,1,259,279521,0,635,0,232001,0,0,2027,189,5511,143454,0,75,0,2,0,279521,1,0,112494,1,0,0,0,1,27,0,0,0,1,5520,1,0,0,85,161123,0,8
de Sousa,Daniel Sousa,Pedro Daniel,50101,0,0,246,272615,0,0,0,232001,0,0,33,175,5727,146817,0,75,0,2,0,272615,4,0,112513,9,0,0,0,1,38,0,0,0,4,5510,4,0,0,82,160740,0,0
,,,50101,0,0,246,272884,0,293,0,232001,0,0,1520,178,5707,145139,0,75,0,2,0,26540,3,3,112535,1,0,0,0,0,52,0,0,0,3,5566,3,0,0,82,161156,0,0
,,,50101,0,0,287,1279,0,0,0,253101,0,0,2504,180,5547,145139,0,73,0,2,0,26538,3,0,112540,2,1,0,0,0,195,0,0,0,3,5517,3,0,0,82,161136,0,0
Eun Jung,Kim Eun Jung,Kim,30301,0,0,0,279698,0,183,0,232001,0,0,518,184,5562,144812,0,75,0,2,0,279698,4,0,112558,9,0,0,0,1,167,0,0,0,4,5526,4,0,0,82,161139,0,0
,,,30301,0,6,0,71565,0,155,0,253101,0,0,1520,188,5509,145139,0,75,0,2,0,26543,2,0,112584,7,0,0,0,0,52,0,0,0,2,5522,2,0,0,84,161223,0,20
,,,1130201,0,3,287,250214,0,72,0,232001,0,0,2508,173,5555,145139,0,75,0,2,0,26544,4,0,112606,9,0,0,0,0,56,0,0,0,4,5520,4,0,0,88,159662,0,0
,,,30301,0,0,287,249296,0,0,0,253101,0,0,1505,180,5521,145139,0,75,0,2,0,26538,2,0,112615,2,0,0,0,0,60,0,0,0,2,5569,2,0,0,81,160734,0,0
,,,30301,0,9,287,249140,0,229,0,232001,0,0,1500,177,5505,145139,0,75,0,2,0,26539,2,0,112667,1,0,0,0,0,52,0,0,0,2,5505,2,0,0,83,161159,0,9
Walter,,Ribonetto,1130201,0,9,246,279779,0,123,0,251101,0,0,2512,183,5551,143075,0,75,0,2,0,279779,4,0,112670,9,0,0,0,1,52,0,0,0,4,5713,4,0,0,82,161151,0,23
,,,50101,0,0,287,249809,0,92,0,251101,0,0,1531,180,5545,145139,0,75,0,2,0,26541,4,3,112671,6,0,0,0,0,52,0,0,0,4,5521,4,0,0,82,161388,0,0
,,,30301,0,0,0,63053,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,112675,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
Favio,,Orsi,30301,0,23,259,249365,0,0,0,253101,0,0,4001,179,5529,142937,0,75,0,2,0,249365,3,0,112689,9,0,0,0,1,52,0,0,0,3,5566,3,0,0,82,160969,0,9
,,,1130201,1,6,0,249375,0,75,0,223101,0,0,1526,175,5530,145139,0,75,0,2,0,26543,3,0,112705,7,0,0,0,0,55,0,0,0,3,5580,3,0,0,82,160634,0,6
Israel,,Damonte,1150101,0,24,287,255029,0,181,0,232001,0,0,1517,175,5557,145816,0,75,0,2,0,255029,2,0,112713,1,1,0,0,1,52,0,0,0,2,5523,2,0,0,82,161085,0,6
,,,30301,0,0,0,249968,0,77,0,232001,0,0,1553,178,5509,145139,0,75,0,2,0,26540,2,3,112716,1,0,0,0,0,45,0,0,0,2,5534,2,0,0,81,161226,0,0
,,,30301,0,0,0,63054,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,112764,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
João Pedro,João Pedro Sousa,Ramos Borges Sousa,50101,0,8,0,250861,0,117,0,253101,0,0,3513,183,5510,142008,0,75,0,2,0,250861,5,0,112809,3,0,0,0,1,38,0,0,0,5,5523,5,0,0,82,160446,0,0
,,,30301,0,21,246,70538,0,43,0,232001,0,0,4001,178,5540,145139,0,75,0,2,0,26538,2,0,112828,2,1,0,0,0,14,0,0,0,2,5551,2,0,0,82,160734,0,21
,,,30301,0,0,0,63055,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,112853,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
Pedro Emanuel,Pedro Emanuel,Martins Silva,30301,0,23,0,250278,0,90,0,232001,0,0,30,182,5507,143295,0,75,0,2,0,250278,4,0,112883,3,1,0,0,1,38,0,0,0,4,5505,4,0,0,82,160604,0,23
,,,30301,0,0,0,264217,0,140,0,232001,0,0,3514,178,5575,145139,0,75,0,2,0,26543,4,0,112885,7,1,0,0,0,83,0,0,0,4,5575,4,0,0,82,160279,0,0
,,,1150101,0,9,0,249463,0,78,0,251101,0,0,12,175,5511,145139,0,75,0,2,0,26542,4,0,112893,3,0,0,0,0,52,0,0,0,4,5510,4,0,0,83,160967,0,3
,,,30301,0,23,266,271804,0,220,0,232001,0,0,57,178,5529,145139,0,75,0,2,0,26541,3,3,112908,6,0,0,0,0,52,0,0,0,3,5534,3,0,0,82,160669,0,23
,,,30301,0,0,0,260096,0,150,0,244101,0,0,2507,173,5718,145139,0,75,0,2,0,26540,5,3,112914,1,0,0,0,0,61,0,0,0,5,5522,5,0,0,88,159325,0,0
Lucas,,González Vélez,30301,0,0,0,272840,0,220,0,253101,0,0,1526,175,5521,143348,0,75,0,2,0,272840,6,0,112965,6,0,0,0,1,56,0,0,0,6,5522,6,0,0,82,161262,0,0
,,,50101,0,23,287,72000,0,297,0,232001,0,0,601,180,5511,145139,0,75,0,2,0,26544,2,0,112979,9,0,0,0,0,51,0,0,0,2,5526,2,0,0,82,161155,0,23
,,,30301,0,0,35,249821,0,662,0,232001,0,0,559,180,5533,145139,0,75,0,2,0,26546,4,0,112985,9,0,0,0,0,155,0,0,0,4,5522,4,0,0,82,160837,0,0
,,,1130201,0,6,0,266232,0,37,0,232001,0,0,1520,168,5555,145139,0,75,0,2,0,26541,3,3,112996,6,0,0,0,0,95,0,0,0,3,5569,3,0,0,87,160423,0,0
Sarina,,Wiegman,1150501,0,2,0,250462,0,616,5,141001,0,0,7005,168,5558,141361,2,75,1,2,1,250462,4,0,113002,1,0,0,0,0,34,0,0,0,4,5700,4,0,0,88,160299,0,1
,,,50101,0,5,287,249564,0,170,0,232001,0,0,1518,184,5534,145139,0,75,0,2,0,26541,3,3,113003,6,1,0,0,0,18,0,0,0,3,5534,3,0,0,82,160874,0,3
Horst,,Hrubesch,30301,0,4,0,249570,0,108,0,253101,0,0,3504,188,5510,134594,0,75,0,2,0,249570,2,0,113004,1,0,0,0,1,21,0,0,0,2,5566,2,0,0,85,161090,0,5
Gemma,,Grainger,1150501,0,5,0,70310,0,744,0,132101,0,0,5514,170,5511,146008,1,75,0,2,1,70310,2,0,113007,3,0,0,0,1,14,0,0,0,2,5525,2,0,0,88,161160,0,5
Peter,,Gerhardsson,30301,0,5,243,250297,0,284,0,253101,0,0,525,176,5511,137643,0,75,0,2,0,250297,1,0,113008,2,0,0,0,1,46,0,0,0,1,5508,1,0,0,82,158807,0,8
,,,1140503,0,6,0,277817,0,623,5,143101,0,0,7005,155,5704,145139,2,75,0,2,1,40835,2,0,113009,3,0,0,0,0,95,0,0,0,2,5704,2,0,0,89,161014,0,5
Pedro,Pedro López,López Ramos,50101,0,9,289,271814,0,297,0,253101,0,0,3512,175,5520,144840,0,75,0,2,0,271814,3,0,113010,9,0,0,0,1,45,0,0,0,3,5567,3,0,0,82,160678,0,9
,,,30301,0,2,0,248991,0,138,0,232001,0,0,1510,178,5511,145139,0,75,0,2,0,26540,1,3,113011,1,0,0,0,0,34,0,0,0,1,5505,1,0,0,81,160656,0,6
Montserrat,Montse Tomé,Tomé Vázquez,1140503,0,3,0,278088,0,908,0,132101,0,0,9521,175,5707,145952,1,75,0,2,1,278088,2,0,113012,9,0,0,0,1,45,0,0,0,2,5520,2,0,0,81,161033,0,3
,,,30301,0,2,27,273126,0,77,0,253101,0,0,14,174,5526,145139,0,75,0,2,0,26540,1,3,113018,1,0,0,0,0,140,0,0,0,1,5526,1,0,0,88,160786,0,2
,,,30301,0,0,0,63056,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,113029,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
Odair,Odair Hellmann,Hellmann,30301,0,24,259,250191,0,118,0,232001,0,1,3510,179,5526,144006,0,75,0,2,0,250191,3,0,113037,5,1,0,300,1,54,0,0,0,3,5569,3,0,0,82,161081,0,8
Juan Pedro,Benali,Benali Hammou,1130201,0,20,289,275413,0,290,0,253101,0,0,1553,175,5509,141146,0,75,0,2,0,275413,2,0,113040,3,0,0,0,1,45,0,0,0,2,5505,2,0,0,82,160927,0,20
Alejandro,,Orfila,1130201,0,6,40,279677,0,0,0,251101,0,1,25,180,5529,143757,0,75,0,2,0,279677,4,0,113044,9,0,0,300,1,60,0,0,0,4,5713,4,0,0,82,161132,0,6
Vuk,,Rašović,30301,0,23,0,250672,0,451,0,253101,0,0,47,182,5510,142526,0,75,0,2,0,250672,2,0,113057,3,0,0,0,1,51,0,0,0,2,5708,2,0,0,83,160237,0,0
Noureddine,,Zekri,50101,0,24,254,250181,0,92,0,253101,0,0,66,175,5509,139544,0,75,0,2,0,250181,3,0,113060,9,0,0,0,1,97,0,0,0,3,5500,3,0,0,82,161258,0,24
Antonio,Antonio Habas,López Habas,30301,0,0,286,254100,0,0,0,253101,0,0,1533,170,5528,136827,0,75,0,2,0,254100,2,0,113146,9,1,0,0,1,45,0,0,0,2,5523,2,0,0,88,161153,0,0
,,,30301,0,3,287,267470,0,221,0,232001,0,0,42,183,5510,145139,0,75,0,2,0,26541,1,3,113149,6,0,0,0,0,95,0,0,0,1,5569,1,0,0,81,160403,0,0
Cosmin,,Contra,30301,0,3,287,760,0,65,0,251101,0,0,10,180,5510,143602,0,74,0,2,0,760,4,0,113217,3,1,0,0,1,39,0,0,0,4,5565,4,0,0,82,160296,0,0
Sergio,Sergio Lobera,Lobera Rodríguez,1130201,0,0,0,254109,0,672,0,253101,0,0,1529,175,5557,144000,0,75,0,2,0,254109,2,0,113257,3,0,0,0,1,45,0,0,0,2,5521,2,0,0,82,160922,0,0
Owen,,Coyle,30301,0,24,0,122621,0,16,0,253101,0,0,2515,180,5511,140161,0,71,0,2,0,122621,2,0,113297,6,1,0,0,1,25,0,0,0,2,5522,2,0,0,83,160982,0,0
Manuel,Manolo Márquez,Márquez Roca,30301,0,24,243,249969,0,147,0,253101,0,0,1533,175,5555,140947,0,75,0,2,0,249969,2,0,113298,3,0,0,0,1,45,0,0,0,2,5715,2,0,0,83,160937,0,24
Ivan,,Vukomanović,30301,0,6,243,262734,0,208,0,232001,0,0,2517,188,5523,144154,0,75,0,2,0,262734,4,0,113299,9,0,0,0,1,51,0,0,0,4,5523,4,0,0,85,160223,0,6
Petr,,Krátký,30301,0,5,259,279696,0,636,0,223101,0,0,4011,178,5511,145726,0,75,0,2,0,279696,2,0,113300,2,0,0,0,1,12,0,0,0,2,5567,2,0,0,82,161128,0,5
Thangboi,,Singto,50101,1,0,0,70540,0,24,0,224001,0,0,554,170,5552,143053,0,75,0,2,0,70540,6,0,113301,9,0,0,0,1,159,0,0,0,6,5708,6,0,0,89,160973,0,21
Gerard,Gerard Zaragoza,Zaragoza Mulet,50101,0,0,259,279680,0,0,0,232001,0,0,3518,170,5555,145861,0,75,0,2,0,279680,2,0,113302,9,1,0,0,1,45,0,0,0,2,5713,2,0,0,88,161133,0,3
Bernd,,Storck,30301,0,8,0,249053,0,635,0,253101,0,0,2,182,5511,138895,0,75,0,2,0,249053,2,0,113378,3,0,0,0,1,21,0,0,0,2,5507,2,0,0,82,161119,0,20
Christer,,Mattiasson,30301,0,19,0,273088,0,230,0,253101,0,0,17,175,5511,142002,0,75,0,2,0,273088,2,0,113458,1,0,0,0,1,46,0,0,0,2,5507,2,0,0,82,160786,0,5
Amund,,Skiri,1130201,0,6,16,70346,0,70,0,232001,0,0,2014,178,5511,144405,0,75,0,2,0,70346,1,0,113459,1,0,0,0,1,36,0,0,0,1,5521,1,0,0,82,161022,0,9
,,,30301,0,0,0,63057,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,113616,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,50101,0,0,38,253757,0,162,0,253101,0,0,1517,170,5521,145139,0,75,0,2,0,26543,5,0,113746,7,0,0,0,0,57,0,0,0,5,5508,5,0,0,88,161243,0,0
,,,1130201,0,5,243,249834,0,160,0,253101,0,0,4018,175,5511,145139,0,75,0,2,0,26541,2,3,113926,6,0,0,0,0,14,0,0,0,2,5566,2,0,0,82,159040,0,9
,,,1130201,0,24,16,250421,0,0,0,253101,0,0,33,183,5529,145139,0,75,0,2,0,26544,2,0,113973,9,0,0,0,0,27,0,0,0,2,5584,2,0,0,82,161103,0,24
Luca,,D'Angelo,50101,0,6,266,251208,0,40,0,253101,0,0,69,184,5527,141999,0,75,0,2,0,251208,2,0,113974,3,0,0,0,1,27,0,0,0,2,5522,2,0,0,82,161104,0,9
Pedro,,Martínez Losa,30301,0,0,243,263860,0,189,0,232001,0,0,27,179,5530,143748,0,75,0,2,0,263860,4,0,113984,7,0,0,0,1,45,0,0,0,4,5507,4,0,0,82,160257,0,0
Germán,,Portanova,30301,0,21,0,272831,0,148,0,232001,0,0,1510,174,5511,142815,0,75,0,2,0,272831,4,0,113996,3,0,0,0,1,52,0,0,0,4,5506,4,0,0,88,160262,0,21
Kamil,,Kiereś,1150101,0,9,0,249828,0,150,0,253101,0,0,30,180,5529,143085,0,75,0,2,0,249828,2,0,114004,1,0,0,0,1,37,0,0,0,2,5513,2,0,0,83,160865,0,23
,,,30301,0,0,0,63058,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,114019,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
John,,Aloisi,30301,0,9,253,7797,0,16,0,251101,0,0,525,184,5557,143654,0,88,0,2,0,7797,4,0,114023,6,0,0,0,1,195,0,0,0,4,5507,4,0,0,82,160251,0,9
Marius,,Măldărășanu,30301,0,3,255,269439,0,150,0,253101,0,0,25,177,5510,143362,0,75,0,2,0,269439,3,0,114147,3,0,0,0,1,39,0,0,0,3,5566,3,0,0,81,160237,0,22
,,,50101,0,3,0,261965,0,189,0,232001,0,0,41,172,5556,145139,0,75,0,2,0,26541,3,3,114161,6,0,0,0,0,95,0,0,0,3,5523,3,0,0,87,159690,0,21
,,,1130201,0,5,259,255011,0,297,0,232001,0,0,1520,175,5511,145139,0,75,0,2,0,26538,1,0,114162,2,1,0,0,0,14,0,0,0,1,5506,1,0,0,82,159690,0,9
Scott,,Cooper,1150101,0,6,251,277241,0,655,0,253101,0,0,4011,180,5587,141594,0,75,0,2,0,277241,5,0,114168,2,0,0,0,1,14,0,0,0,5,5508,5,0,0,82,160980,0,6
Dawid,,Szwarga,1130201,0,3,0,277429,0,0,0,232001,0,0,5,194,5555,149012,0,75,0,2,0,277429,2,0,114326,3,0,0,0,1,37,0,0,0,2,5551,2,0,0,84,160967,0,3
Dan,,Petrescu,50101,0,9,0,249178,0,114,0,253101,0,0,2506,177,5722,140687,0,75,0,2,0,249178,2,0,114385,3,0,0,0,1,39,0,0,0,2,5715,2,0,0,83,161271,0,9
Tomasz,,Tułacz,1150101,0,24,0,275909,0,297,0,253101,0,0,2014,180,5541,141425,0,75,0,2,0,275909,1,0,114393,1,1,0,0,1,37,0,0,0,1,5523,1,0,0,83,158088,0,24
